closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4074,0.06602847324496809,0.07898048750909156,0.522150467248631,0.013867675719326943
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,5069,0.06707437364371671,0.07539762918694179,0.4942638040625427,0.008921671040094718
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5069,0.06707437364371671,0.07542606128560422,0.49113697709999626,0.008952147315865468
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm,10445,0.0759214935375778,0.09891090924747141,0.5439502766906245,0.024878206287799298
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10445,0.0759214935375778,0.10040243803447875,0.5501918856927248,0.026492277794253054
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm,4074,0.06602847324496809,0.07778506340556725,0.5185775906286485,0.012587739373004196
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4074,0.06602847324496809,0.07609759000515959,0.517679730739733,0.01078096759028125
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,5069,0.06707437364371671,0.07539762918694179,0.4942638040625427,0.008921671040094718
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5069,0.06707437364371671,0.07793689327918948,0.49848058910601667,0.011643500112542077
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm,10445,0.0759214935375778,0.09891090924747141,0.5439502766906245,0.024878206287799298
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10445,0.0759214935375778,0.09819778717671687,0.5428853483312596,0.024106494722421018
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm,4074,0.06602847324496809,0.07778506340556725,0.5185775906286485,0.012587739373004196
