closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18698,0.4511177666060541,0.597628304720822,0.6520954151806309,0.2669252695771148
strict,fold_e,314159,high,coordinate_plus_frozen_sequence_fm,15421,0.46546916542377276,0.5833017928929524,0.6319419447462485,0.2204412165719057
strict,fold_e,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,15421,0.46546916542377276,0.59077750583278,0.6328357348520036,0.23442677634930253
strict,fold_e,314159,low,coordinate_plus_frozen_sequence_fm,9868,0.43858937981353874,0.543353847210913,0.6314550705005438,0.1866093437323626
strict,fold_e,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9868,0.43858937981353874,0.5437896586605311,0.6310711419886958,0.18738562304370407
strict,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm,18698,0.4511177666060541,0.5945282512715795,0.6538862937349949,0.26127733043710355
strict,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18698,0.4511177666060541,0.5975681124143869,0.6528449438337232,0.26681560615065836
1hop,fold_e,42,high,coordinate_plus_frozen_sequence_fm,15421,0.46546916542377276,0.5833017928929524,0.6319419447462485,0.2204412165719057
1hop,fold_e,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,15421,0.46546916542377276,0.5936258183994836,0.635611927977459,0.23975539797870155
1hop,fold_e,42,low,coordinate_plus_frozen_sequence_fm,9868,0.43858937981353874,0.543353847210913,0.6314550705005438,0.1866093437323626
1hop,fold_e,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9868,0.43858937981353874,0.5447896600810745,0.6326118399540896,0.18916685301083816
1hop,fold_e,42,medium,coordinate_plus_frozen_sequence_fm,18698,0.4511177666060541,0.5945282512715795,0.6538862937349949,0.26127733043710355
1hop,fold_e,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18698,0.4511177666060541,0.5977279923413505,0.6538190405610453,0.26710688890174145
