closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,130953,0.015394836315319236,0.06784314459612238,0.5576238856376394,0.053268366057035714
strict,fold_d,42,unassigned,coordinate_plus_frozen_sequence_fm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
strict,fold_d,42,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,208188,0.024444252310411745,0.05928623258486167,0.6088912915324193,0.03571500691474198
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,208188,0.024444252310411745,0.06273980178202274,0.6002761498263712,0.03925511131711997
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,96762,0.013848411566524048,0.015180122553251634,0.48485825494105217,0.0013504120485604446
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,96762,0.013848411566524048,0.014927592487744053,0.477369580124362,0.0010943357328403321
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,215279,0.014376692571035726,0.019283618560667737,0.5302278710823544,0.0049785003587546174
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,215279,0.014376692571035726,0.0196434183466795,0.5296913514938143,0.005343548327182144
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,208188,0.024444252310411745,0.05928623258486167,0.6088912915324193,0.03571500691474198
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,208188,0.024444252310411745,0.05903796264241896,0.6006950896758636,0.03546051613548032
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,96762,0.013848411566524048,0.015180122553251634,0.48485825494105217,0.0013504120485604446
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,96762,0.013848411566524048,0.016316229153842007,0.4870970061661678,0.0025024728614371984
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,215279,0.014376692571035726,0.019283618560667737,0.5302278710823544,0.0049785003587546174
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,215279,0.014376692571035726,0.0206656959634886,0.5294955556298655,0.006380737290860113
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm,208188,0.024444252310411745,0.05928623258486167,0.6088912915324193,0.03571500691474198
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,208188,0.024444252310411745,0.07197038822594562,0.6238587251473764,0.04871698621846078
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm,96762,0.013848411566524048,0.015180122553251634,0.48485825494105217,0.0013504120485604446
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,96762,0.013848411566524048,0.014314066937973297,0.47268037080844644,0.00047219451543849635
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm,215279,0.014376692571035726,0.019283618560667737,0.5302278710823544,0.0049785003587546174
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,215279,0.014376692571035726,0.018393194084283526,0.5170815045946954,0.004075087797715536
